predicted_yost_label,CD8.c01.Tn.MAL,CD8.c02.Tm.IL7R,CD8.c03.Tm.RPS12,CD8.c04.Tm.CD52,CD8.c05.Tem.CXCR5,CD8.c06.Tem.GZMK,CD8.c07.Temra.CX3CR1,CD8.c08.Tk.TYROBP,CD8.c09.Tk.KIR2DL4,CD8.c10.Trm.ZNF683,CD8.c11.Tex.PDCD1,CD8.c12.Tex.CXCL13,CD8.c13.Tex.myl12a,CD8.c14.Tex.TCF7,CD8.c15.ISG.IFIT1,CD8.c16.MAIT.SLC4A10,CD8.c17.Tm.NME1
CD8_act,0.08602316126647776,0.13308488357767648,0.05186645312307503,0.16696439571270175,0.11284957496612048,0.0744425280275964,0.044135764444991996,0.015584575582111617,0.024454847850190958,0.09825058519157324,0.008931871381052113,0.004804730811876309,0.0,0.010964642109153629,0.0037575458913391645,0.11894788715042504,0.044936552913638045
CD8_eff,0.022845860950500636,0.008672965731208574,0.004230714990833451,0.0023974051614722887,0.010435763644055846,0.0023268932449583978,0.7058947962205613,0.12339585389930899,0.05972359328726555,0.010153715978000282,0.0,0.0010576787477083627,0.0005640953321111268,0.0011281906642222536,0.027358623607389648,0.017769002961500493,0.0020448455789028345
CD8_ex,0.014413988657844991,0.12553166351606806,0.01984877126654064,0.04985822306238185,0.0011224007561436674,0.0005316635160680529,5.907372400756144e-05,0.007915879017013232,0.11814744801512288,0.13025756143667297,0.02061672967863894,0.3165170132325142,0.08713374291115313,0.05263468809073724,0.0005316635160680529,0.036862003780718335,0.018017485822306237
CD8_ex_act,0.0,0.013844662882458812,0.0,0.03066592828464627,0.0008999030873598228,0.05198670912363284,0.0018690294891319397,0.0002076699432368822,0.00027689325764917625,0.2939221929946006,0.2363976187179842,0.20773916655129449,0.0017998061747196456,0.0050533019520974665,0.12847847154921777,0.02540495638931192,0.0014536896026581753
CD8_mem,0.12111380763826798,0.13485758078937285,0.12601864861412695,0.04255971388427641,0.24095031293907268,0.1309490356367352,0.029786690509643634,0.0017115851322007918,2.554604674926555e-05,0.0602886703282667,0.039443096180866014,0.0023246902541831653,0.01867416017371312,0.020871120194149956,0.017422403882999107,7.663814024779666e-05,0.012926299655128369
